id,date_recorded
9262,2013-01-12
70609,2011-03-10
72536,2013-02-07
39168,2013-03-20
23740,2011-08-06
21691,2013-01-20
14183,2012-10-16
27857,2013-02-28
3278,2013-02-04
46885,2013-05-03
1623,2011-03-23
35277,2013-02-03
59274,2011-11-04
49476,2011-07-11
23907,2013-03-15
49885,2012-10-25
65297,2011-03-21
45688,2013-03-20
54285,2011-07-30
4651,2013-02-04
67729,2011-03-23
5785,2011-03-04
41479,2013-03-12
40867,2011-07-10
69507,2013-01-26
73398,2012-11-15
24128,2011-04-01
14847,2011-03-07
48147,2011-02-21
23843,2011-03-28
1384,2013-04-04
39452,2013-02-09
33557,2012-10-12
45245,2011-07-16
55834,2013-02-13
1454,2011-03-14
2513,2011-08-17
7535,2011-08-03
9314,2012-10-24
2224,2013-01-30
49090,2013-02-19
71885,2011-02-04
356,2013-01-25
61056,2011-04-08
52873,2011-02-28
46998,2013-01-19
44811,2013-02-01
53342,2013-03-05
24988,2013-01-04
14001,2013-03-17
57619,2011-07-08
19587,2013-03-28
58330,2013-08-02
38250,2011-03-07
49511,2013-02-09
7446,2011-07-10
44369,2013-02-06
18335,2012-10-26
5136,2011-03-15
4951,2012-10-29
35079,2011-04-06
72036,2013-02-19
23668,2011-03-12
2770,2011-03-16
20810,2011-07-10
68300,2011-03-26
33452,2011-04-12
60639,2013-02-20
47709,2013-05-03
67441,2013-02-11
51983,2011-04-11
31407,2011-03-22
50083,2013-01-20
62209,2011-03-18
50659,2013-02-20
39867,2011-03-09
27447,2013-03-06
31909,2013-02-24
30908,2013-02-02
32741,2013-02-11
47556,2013-02-20
73562,2011-07-21
66119,2011-02-24
1109,2013-02-21
49809,2013-01-17
20583,2013-01-28
32648,2013-03-14
67573,2011-07-23
69545,2013-02-04
67719,2013-01-30
58009,2013-02-10
16254,2013-02-19
4083,2011-08-07
62859,2011-03-04
69560,2011-04-17
50523,2013-01-18
29855,2011-08-10
39652,2011-03-02
55000,2013-01-24
36736,2011-03-16
70327,2011-07-23
14036,2013-03-29
50445,2011-07-14
63857,2011-02-25
2639,2011-03-04
50018,2011-07-28
61862,2011-03-06
4817,2013-01-28
26968,2011-03-26
8299,2011-04-04
29707,2011-02-24
71759,2011-07-20
21995,2013-03-06
41253,2012-10-22
18720,2011-04-20
1852,2013-02-04
61069,2013-03-16
7599,2013-01-15
58434,2011-07-20
3393,2011-03-19
45903,2011-08-03
48892,2011-03-24
14314,2011-04-07
41967,2011-09-16
51754,2013-01-29
29807,2013-01-25
42723,2011-07-15
32513,2011-02-25
35756,2013-01-18
39789,2013-01-04
14838,2012-10-19
71965,2013-03-15
14197,2013-01-25
31378,2013-01-31
66035,2013-01-18
74190,2011-08-07
44690,2011-08-21
57773,2013-01-18
57338,2013-03-15
37740,2013-01-29
51440,2013-03-11
24410,2012-10-15
5724,2013-02-03
36334,2013-01-28
33438,2011-07-08
7119,2013-01-18
21636,2013-03-21
69861,2013-02-03
13038,2011-02-22
15019,2011-08-01
50019,2013-03-15
26642,2013-03-20
66878,2013-02-05
27486,2013-01-26
9578,2011-03-10
49447,2011-03-12
696,2013-03-14
54209,2011-03-21
33052,2012-10-12
37961,2011-04-04
38144,2013-01-29
45195,2011-03-18
66882,2011-03-06
55388,2013-07-03
48416,2013-03-05
13071,2013-01-28
34586,2012-10-19
35369,2013-01-18
66115,2011-03-30
17358,2013-01-16
35901,2013-02-02
33179,2011-08-07
20316,2013-02-24
67591,2013-02-22
6946,2011-03-02
48585,2013-03-12
72607,2011-03-15
20522,2011-03-11
42500,2013-02-17
56040,2013-05-03
67064,2011-03-26
20414,2012-11-02
21683,2011-03-07
42153,2011-08-01
57521,2011-03-24
28061,2011-03-03
3644,2011-02-17
38512,2013-02-07
43730,2011-07-17
32711,2013-12-03
22718,2013-08-03
18903,2011-03-01
29767,2013-02-11
63247,2013-02-24
6765,2013-01-31
9677,2013-01-31
71797,2011-07-22
32010,2013-01-25
48309,2013-02-03
34301,2011-07-21
30023,2013-02-18
27198,2011-03-11
14298,2013-02-13
33532,2011-07-28
55619,2013-02-05
62077,2011-03-02
23804,2011-03-15
70239,2011-04-03
46996,2013-03-19
63729,2013-03-23
8440,2011-03-19
20684,2013-02-28
71201,2011-07-15
60459,2012-10-23
63178,2011-03-11
74191,2013-03-19
31053,2011-07-18
45782,2011-02-23
50080,2013-02-14
62774,2012-10-10
69486,2011-04-04
20915,2011-07-27
50439,2011-07-29
23090,2013-02-27
1705,2011-04-14
8013,2011-04-17
68681,2013-02-05
43212,2011-02-28
57472,2013-03-04
3179,2011-03-29
63952,2011-06-04
25960,2012-11-06
70741,2011-04-07
48386,2013-02-14
1416,2013-01-17
38175,2011-03-15
62513,2013-01-15
41146,2011-04-15
30744,2013-02-12
51967,2011-03-16
62000,2011-07-23
62878,2011-07-07
28293,2011-03-18
66653,2012-10-26
64929,2011-08-07
62924,2013-02-24
1644,2012-10-24
27299,2011-03-26
56064,2011-03-05
9119,2011-03-27
35332,2013-01-16
68221,2011-03-25
72633,2011-03-31
61778,2011-07-27
66821,2011-11-03
54907,2012-10-09
45109,2012-10-05
7628,2011-08-17
47486,2012-10-28
39976,2013-01-29
58678,2013-02-11
22406,2011-07-30
31779,2013-02-08
20978,2011-07-08
16029,2013-01-19
55147,2011-03-19
28429,2011-03-18
10571,2011-07-26
39728,2012-10-17
47190,2012-10-29
24824,2013-02-16
51825,2012-10-22
11266,2013-02-02
17167,2013-03-13
4846,2013-07-04
24079,2011-03-04
24648,2011-04-15
12233,2013-01-19
65925,2013-03-04
26343,2011-03-06
6571,2012-10-18
39853,2013-02-06
47241,2013-12-03
8374,2011-08-07
34160,2011-04-17
25659,2012-10-09
63149,2013-02-22
12717,2011-04-18
23368,2012-10-05
60090,2013-02-04
46532,2013-03-15
54817,2012-10-11
59740,2011-07-17
46809,2012-10-21
30151,2011-08-03
26643,2011-03-03
48497,2011-07-28
19686,2013-03-16
12436,2012-10-28
60349,2011-02-14
33825,2012-10-03
314,2011-07-07
53185,2011-07-12
50903,2011-03-25
50840,2012-11-05
30861,2011-08-04
44488,2013-02-10
60883,2013-02-21
51637,2011-08-11
24790,2011-08-12
2678,2012-10-06
66946,2013-02-18
57624,2013-01-29
42675,2011-03-22
70135,2011-03-30
68272,2012-10-26
51065,2013-03-15
57214,2011-04-04
25361,2011-04-13
7151,2013-01-21
37025,2013-02-11
65312,2011-03-15
42300,2013-03-13
16814,2011-07-28
59446,2012-10-08
68336,2013-02-17
2943,2011-04-09
27947,2011-02-20
29187,2011-07-11
43252,2013-03-16
28567,2013-02-28
44136,2011-03-27
31279,2011-04-17
3092,2011-03-17
19527,2011-03-03
35096,2011-03-22
16819,2013-01-16
23305,2011-07-22
44664,2013-02-08
14375,2013-02-02
69657,2011-08-08
43979,2013-03-08
24084,2011-04-03
68540,2011-03-23
25104,2011-08-02
20324,2013-01-29
61568,2013-01-27
6254,2012-10-21
19663,2011-07-25
5363,2013-02-18
38100,2011-06-07
62305,2011-04-14
55868,2013-02-27
10244,2013-02-27
54363,2013-02-05
45087,2011-03-16
56794,2011-07-12
67713,2011-07-15
18970,2012-10-29
69732,2011-03-12
30086,2011-03-18
26961,2013-02-15
53225,2011-03-02
67358,2013-01-24
6994,2013-01-17
61811,2012-11-14
40862,2011-07-24
9954,2011-07-14
31786,2013-02-08
6086,2011-07-24
6642,2011-12-07
40934,2013-02-08
4963,2013-02-23
70566,2011-04-11
7844,2011-08-11
25629,2012-10-26
58174,2011-07-31
60139,2013-02-25
60166,2011-03-13
57873,2013-03-16
40837,2013-02-13
9330,2013-02-15
45251,2011-02-20
1810,2013-03-06
8853,2013-02-03
53021,2012-10-20
42281,2011-03-27
6515,2013-02-20
23905,2011-06-03
60926,2013-04-04
67010,2011-07-30
39745,2012-10-16
56818,2012-11-03
45529,2011-02-28
27973,2013-02-15
4550,2013-12-03
23545,2011-07-30
38273,2013-01-28
31667,2013-03-18
12451,2013-03-19
72955,2011-07-20
40,2011-03-01
35917,2012-10-13
64856,2013-02-03
5599,2011-03-13
74112,2012-10-12
54053,2012-10-04
71195,2013-03-29
70235,2011-03-29
55920,2013-11-03
31749,2013-02-26
8708,2012-10-05
11248,2011-02-27
12220,2012-10-06
69623,2011-02-18
38366,2011-07-04
10382,2011-04-01
12916,2011-08-10
35021,2011-07-10
21925,2013-03-24
56059,2011-08-04
71571,2013-04-04
54003,2013-11-03
58499,2013-02-21
28225,2013-03-03
19373,2013-01-22
57216,2012-10-27
57923,2012-10-30
70004,2011-03-30
47293,2013-02-09
20313,2013-12-03
11857,2013-02-10
58885,2011-07-08
31504,2011-03-13
27724,2011-03-21
43954,2011-04-18
11327,2013-01-23
70381,2012-10-17
5123,2011-03-11
45542,2011-07-20
22309,2011-07-11
33805,2011-03-30
27190,2011-07-12
23087,2011-08-03
13109,2011-03-15
31658,2011-04-13
71902,2011-02-27
46535,2013-01-19
70141,2013-02-09
13022,2013-01-31
33636,2013-02-19
14060,2011-07-18
44972,2012-10-14
40380,2012-10-12
46484,2012-11-12
17250,2013-01-20
68710,2013-02-07
32338,2013-01-31
6185,2011-03-10
52811,2011-04-13
22960,2012-10-12
7238,2013-01-22
54836,2013-01-20
60928,2013-03-25
4925,2013-03-27
44881,2013-01-16
54340,2011-03-23
59886,2013-02-25
50131,2013-03-20
14074,2011-07-22
39405,2013-02-01
22132,2011-04-01
22798,2012-10-11
48071,2013-01-14
16558,2011-04-18
10472,2011-03-14
43555,2013-02-08
15838,2011-02-21
54724,2011-03-10
1115,2011-07-31
12736,2013-03-29
32288,2013-03-25
14901,2012-10-18
22167,2013-01-31
20704,2013-01-28
31527,2012-10-15
11565,2013-02-10
5639,2011-03-14
36990,2013-02-16
29858,2011-03-27
8711,2011-04-17
17753,2013-01-24
48079,2011-03-27
47799,2011-04-09
31634,2013-02-20
5893,2013-01-26
56548,2013-01-31
30351,2013-02-06
33655,2013-03-13
43801,2011-03-09
60908,2011-09-04
71549,2011-03-31
55854,2013-03-19
5482,2013-04-03
40222,2011-04-05
11273,2013-01-28
38667,2013-03-22
18014,2011-02-21
27777,2013-02-18
20917,2011-04-03
17350,2011-07-18
9670,2013-01-24
24215,2011-03-12
49201,2013-02-15
6018,2011-04-04
27342,2013-09-03
69825,2013-03-30
1314,2011-03-28
60443,2011-07-13
31138,2011-08-02
13648,2011-03-04
30466,2013-02-03
4052,2011-08-04
72986,2013-01-19
64967,2013-01-31
9116,2011-08-10
58530,2011-08-02
5414,2013-02-13
35072,2011-07-15
46541,2011-07-12
6903,2013-02-19
40614,2013-02-03
2683,2011-07-19
14874,2013-06-04
972,2013-02-15
2112,2011-03-14
12555,2013-02-15
64512,2013-02-03
68001,2012-10-04
16959,2013-01-23
44181,2013-03-16
27170,2013-02-15
921,2011-08-04
30075,2013-02-20
12576,2013-01-23
41544,2011-03-05
5262,2013-01-03
2692,2013-03-26
48402,2011-02-24
62773,2013-02-21
7189,2013-03-25
2460,2013-02-18
28940,2011-07-23
35001,2013-01-29
31901,2011-03-18
17680,2013-02-19
15833,2011-03-01
18161,2011-03-05
42602,2013-02-24
39272,2011-03-02
29331,2012-10-09
26179,2013-03-14
32824,2013-07-03
7931,2013-04-04
68270,2013-02-28
51798,2011-08-23
22694,2013-03-17
23915,2011-07-06
6074,2013-01-15
25063,2011-03-03
25431,2012-10-23
27177,2011-03-19
61183,2011-03-21
62421,2013-03-27
29400,2013-02-07
4637,2013-02-03
17714,2013-03-15
20828,2011-02-28
49628,2013-02-15
52289,2012-10-19
67932,2011-07-05
73407,2013-02-26
54116,2013-02-13
68522,2013-03-18
60397,2011-07-31
52219,2011-02-23
68635,2011-03-24
4647,2013-01-11
19515,2013-03-11
2176,2013-02-17
42371,2013-02-23
30555,2011-03-07
47964,2012-11-08
58845,2013-02-04
53775,2013-03-19
52214,2011-03-19
42783,2011-03-11
3150,2011-03-03
43700,2011-02-28
67272,2011-03-14
8583,2011-03-29
65007,2013-02-20
19056,2012-10-04
20047,2013-01-17
55563,2013-02-06
10998,2011-08-02
16595,2013-02-10
17991,2013-02-14
23903,2011-03-15
60699,2013-02-08
18958,2012-10-21
38369,2013-03-13
29756,2011-03-11
20620,2013-02-27
66726,2011-03-01
69890,2013-02-01
33119,2011-07-13
12635,2013-02-04
6955,2011-03-31
64406,2013-02-04
55521,2013-02-26
7753,2011-03-10
27077,2013-02-24
25233,2011-08-07
24441,2011-04-09
26249,2011-03-21
54268,2011-03-04
24868,2011-07-29
15926,2011-03-24
69717,2011-08-03
47713,2011-07-27
72461,2011-07-30
30158,2012-10-17
20144,2011-04-15
3436,2011-03-19
38916,2011-03-22
5528,2013-02-20
73553,2011-07-24
33828,2012-11-06
4866,2011-03-09
70657,2011-03-19
58696,2011-02-28
27902,2013-02-05
73251,2013-03-13
38447,2011-07-19
5758,2011-02-27
30181,2011-03-18
56162,2013-01-16
36235,2013-02-16
64065,2011-07-08
58016,2013-01-29
13594,2011-03-20
34957,2013-02-14
30966,2011-07-08
1071,2013-01-27
43082,2013-02-05
41804,2012-10-15
71488,2011-04-13
17537,2011-03-05
53195,2011-08-02
38723,2011-03-18
32569,2013-04-04
71049,2012-11-12
35620,2011-07-08
7481,2013-03-23
44210,2011-07-18
58747,2011-07-31
54789,2011-03-01
38875,2011-07-27
2847,2011-02-22
68601,2011-03-15
17174,2011-07-16
43290,2011-03-01
16378,2011-04-08
42341,2011-03-29
25201,2012-12-13
12620,2013-03-26
58640,2013-01-15
72288,2013-03-21
16392,2011-04-20
35440,2013-01-25
4569,2011-03-16
56846,2013-02-17
19045,2011-07-07
11090,2012-10-25
63910,2011-04-02
71076,2013-05-03
71482,2013-07-03
45842,2011-03-02
65962,2011-07-24
38579,2011-07-10
9898,2013-01-29
60927,2013-01-12
73668,2013-03-25
53520,2013-01-15
29127,2012-11-04
68809,2013-01-23
53177,2012-11-05
12578,2013-02-27
64119,2011-03-31
8623,2012-10-24
37154,2013-01-24
34087,2012-10-15
10203,2011-04-06
4777,2013-01-29
44869,2013-03-14
8886,2013-11-03
54222,2011-07-22
13094,2011-04-17
70512,2013-02-02
50056,2013-01-17
16842,2013-03-28
61996,2013-03-09
64225,2011-07-16
4060,2013-03-25
63486,2011-04-14
37881,2011-02-23
71341,2011-07-30
45388,2011-07-23
68261,2011-03-06
14599,2012-10-07
5160,2013-02-25
18545,2011-03-11
36913,2011-03-04
15228,2011-03-01
53027,2011-04-08
29164,2011-03-25
1833,2011-04-22
31161,2011-03-11
11960,2011-08-04
2393,2011-07-27
3322,2011-03-19
66620,2011-07-27
38413,2011-02-22
21200,2013-01-30
40069,2013-02-11
31593,2011-04-03
48566,2012-10-18
82,2013-03-29
5987,2011-07-23
10669,2011-07-13
56779,2011-04-17
32011,2013-02-03
6012,2013-02-06
59228,2013-03-19
53555,2011-04-04
9910,2011-03-30
71244,2013-03-12
70821,2011-07-28
29724,2011-08-07
4528,2011-03-19
44388,2011-03-08
31251,2013-02-02
51745,2013-01-17
29212,2013-01-03
39159,2013-02-06
74165,2013-01-29
2131,2011-02-25
9112,2011-03-19
49590,2013-02-11
32668,2011-03-27
52764,2013-02-06
70416,2013-02-18
63323,2011-07-11
12534,2013-01-28
6557,2011-08-23
18939,2011-07-27
42489,2011-03-04
24645,2011-04-02
57232,2011-04-14
10880,2013-03-19
47485,2012-10-19
12501,2012-10-18
60628,2011-02-25
73768,2011-03-28
55792,2011-03-22
62943,2013-03-18
37607,2013-03-20
74065,2013-01-16
32217,2013-07-03
62294,2011-08-02
25628,2013-02-21
54740,2011-03-24
54659,2013-09-03
59243,2013-02-04
27671,2011-07-17
23391,2013-01-18
2509,2011-08-12
52327,2011-07-30
2309,2013-02-25
32127,2012-10-25
29528,2011-03-19
6286,2011-07-11
57814,2012-10-17
53291,2011-03-24
64319,2012-10-07
23026,2013-02-04
52416,2011-08-04
40902,2011-03-25
8966,2011-07-15
15755,2013-02-25
2805,2011-03-10
318,2011-02-22
3116,2013-02-25
9304,2011-03-12
40368,2011-03-17
62143,2013-02-21
40347,2011-03-03
1311,2012-10-12
7767,2011-07-28
46112,2013-02-25
20058,2011-07-29
25990,2012-10-18
11288,2013-01-31
22476,2012-12-21
27480,2012-10-24
31137,2013-01-29
22703,2013-02-07
58209,2013-02-23
61632,2013-03-20
27707,2011-03-14
19606,2011-04-23
49727,2011-03-01
15269,2013-02-21
49909,2013-03-13
22418,2011-03-06
69084,2013-01-16
62057,2011-03-24
34971,2013-06-03
53224,2013-03-18
46946,2013-01-28
71572,2011-07-19
25746,2011-08-20
13050,2011-04-19
48533,2011-03-04
46828,2013-02-01
56470,2011-03-29
51388,2013-01-24
30492,2012-10-13
36508,2013-04-04
51736,2012-10-13
16820,2011-04-02
9591,2011-02-27
30358,2011-03-17
17024,2013-03-13
17602,2011-08-03
56397,2011-08-23
2397,2013-02-23
18630,2012-10-22
59255,2012-10-11
58878,2011-04-02
6344,2012-10-21
49153,2013-01-29
17095,2013-02-22
27428,2013-03-13
23705,2011-09-04
1796,2013-03-10
72453,2013-02-06
9273,2011-03-25
14531,2011-08-26
29777,2012-10-30
11975,2013-03-14
43587,2013-03-19
21885,2013-02-15
3237,2011-03-19
20494,2013-02-13
23525,2013-08-03
49755,2011-08-06
26450,2011-07-19
72370,2013-02-13
17940,2013-02-16
52543,2013-01-26
48571,2012-10-22
30810,2011-03-13
1029,2013-02-05
5089,2013-01-17
39127,2013-02-17
36321,2011-03-19
31476,2011-08-04
60217,2012-10-16
4502,2011-07-12
31122,2013-03-24
26970,2012-10-03
24364,2011-04-17
24435,2011-03-31
49650,2013-07-03
30545,2011-04-13
63606,2011-08-18
71268,2011-03-07
73359,2013-02-23
29328,2012-10-11
9886,2013-03-23
44214,2012-10-24
10480,2011-07-15
65552,2011-03-21
724,2011-03-05
58572,2013-01-28
40942,2012-10-23
23314,2011-03-08
15160,2011-03-16
18351,2013-02-25
5971,2004-03-01
9410,2011-03-31
40900,2011-03-26
45890,2013-03-19
45075,2011-02-28
45258,2011-07-27
66352,2013-02-21
60183,2011-07-22
11855,2013-03-17
61841,2013-02-13
57072,2013-02-01
4840,2013-02-25
43014,2011-03-23
29337,2013-02-04
60829,2013-01-18
66853,2011-04-17
64924,2011-03-27
9369,2013-02-27
22363,2013-02-03
27091,2012-10-30
6838,2011-03-15
39513,2012-11-12
46559,2013-02-04
69624,2011-02-28
60764,2011-07-11
47762,2011-02-23
26331,2011-02-15
49575,2013-03-23
8607,2012-10-06
36154,2011-04-13
29459,2013-03-13
58857,2011-07-04
70311,2012-10-10
64939,2013-03-21
40964,2011-07-08
35716,2011-03-14
32888,2013-03-18
69067,2011-03-17
40957,2013-01-31
24546,2011-03-28
66025,2012-10-30
7731,2013-03-21
33639,2013-02-07
50416,2013-01-21
23071,2011-03-22
39306,2011-07-17
16251,2012-10-17
26942,2011-03-07
57853,2013-02-03
25094,2013-02-16
15185,2013-03-07
27750,2013-03-08
17575,2012-10-03
18393,2013-03-23
47017,2011-07-16
26175,2011-02-22
41617,2013-03-06
16863,2013-03-14
25896,2011-07-11
66618,2013-01-24
43736,2013-03-19
54567,2013-03-03
54957,2011-02-27
70497,2011-07-13
22834,2013-01-30
32680,2011-10-03
11392,2011-02-25
71348,2011-03-19
72994,2011-03-01
66359,2013-03-19
60434,2011-07-10
46123,2013-07-03
55615,2011-07-25
35216,2013-02-25
11531,2013-01-23
68435,2013-02-18
24032,2011-03-27
19365,2011-04-17
23456,2011-03-19
24056,2011-07-19
16793,2013-02-05
11609,2013-02-03
14959,2013-03-10
15742,2011-08-05
37673,2011-07-12
30826,2013-03-28
31003,2013-02-01
65449,2013-02-23
21499,2011-04-17
48893,2011-04-12
66134,2013-01-16
55206,2013-03-16
46600,2013-07-03
58622,2012-10-05
73757,2012-10-22
42976,2011-03-26
1668,2013-03-27
34385,2012-10-19
2676,2013-03-27
48081,2013-01-11
53360,2013-01-16
36149,2011-03-29
38065,2012-10-26
54577,2011-03-26
46986,2011-03-16
38247,2011-03-23
16833,2011-08-16
53508,2012-10-04
30993,2011-07-11
16472,2013-03-23
13888,2011-03-13
22120,2011-04-18
26085,2013-03-23
32962,2011-07-22
43738,2013-02-06
20240,2011-03-21
54925,2011-03-07
4248,2011-03-08
10801,2013-02-03
32666,2013-04-04
794,2013-01-27
37150,2012-11-06
38456,2013-02-05
62355,2013-02-07
36424,2011-04-09
32498,2011-08-04
33038,2013-01-25
58263,2011-03-17
58588,2013-03-04
46951,2011-03-19
35003,2011-03-07
64368,2013-01-25
46513,2013-02-01
18856,2011-03-15
62989,2011-08-03
44346,2012-10-24
30185,2012-10-18
22910,2011-07-18
57569,2011-07-10
56972,2013-02-01
18156,2013-03-26
2412,2013-01-30
6156,2013-03-21
21838,2011-03-12
47128,2011-02-23
73140,2011-03-11
64055,2013-02-19
9627,2011-08-06
2065,2013-01-09
16431,2013-02-05
56836,2011-10-07
49262,2013-02-13
71468,2012-10-19
41978,2011-08-07
46472,2013-02-16
66824,2013-03-18
39482,2011-08-02
73834,2011-07-25
71700,2011-07-12
10440,2013-02-27
70142,2011-03-06
37851,2012-10-21
73883,2013-02-09
68452,2011-07-08
33728,2012-10-04
29001,2013-04-03
70073,2011-03-10
15772,2012-11-05
8059,2013-03-22
22900,2011-03-15
27040,2011-04-16
32253,2013-03-19
51969,2011-03-11
18433,2013-01-15
37089,2011-07-14
35217,2011-08-17
55540,2012-11-06
4629,2013-03-19
10398,2013-03-13
61449,2013-01-31
51042,2012-10-21
23365,2011-07-22
48668,2011-07-28
27381,2011-03-15
42362,2013-02-16
8332,2012-10-27
32156,2011-08-02
65975,2011-07-23
23258,2013-02-14
25833,2013-02-15
72468,2013-02-11
15284,2013-02-23
12410,2013-02-17
22207,2012-11-12
13269,2011-02-26
851,2013-03-27
42881,2011-07-17
73277,2011-03-19
34142,2011-02-26
12695,2011-04-17
32501,2011-02-26
65431,2011-08-20
31400,2012-11-03
1947,2011-04-12
32643,2012-10-28
22781,2011-03-28
19074,2011-10-07
42411,2011-02-21
3838,2013-03-14
63376,2013-03-20
15324,2013-01-22
42403,2011-07-08
732,2013-03-04
9843,2013-01-30
19039,2012-10-18
62822,2011-03-21
10882,2013-07-03
42046,2013-02-15
31528,2013-03-12
57077,2013-01-19
53980,2013-03-26
47641,2012-10-19
10606,2011-04-23
45615,2011-07-23
39753,2011-07-29
10246,2013-02-23
18780,2011-04-07
41249,2013-04-04
16432,2011-07-31
47064,2011-08-01
14269,2011-03-05
42871,2011-07-19
26413,2011-03-16
36686,2012-10-13
46342,2011-04-02
45042,2011-02-24
61151,2011-08-08
73938,2013-03-22
65558,2013-01-22
45180,2013-02-26
38081,2013-03-20
6124,2013-04-04
17159,2013-02-26
72915,2011-02-02
1246,2013-02-02
52914,2013-02-12
12255,2011-04-06
30424,2012-12-16
25225,2011-04-08
48300,2011-06-04
63524,2012-11-07
37826,2011-02-23
16221,2011-07-15
69230,2013-03-24
39579,2013-01-27
12963,2013-03-03
44103,2011-07-23
566,2012-10-10
64026,2013-01-24
3512,2013-02-27
61843,2013-02-24
50968,2011-07-25
35162,2011-07-16
23006,2011-03-11
69655,2013-04-04
61053,2013-02-28
63831,2013-02-20
38370,2013-11-03
62944,2011-04-14
58866,2013-01-27
25976,2013-03-14
52249,2011-03-23
10909,2011-02-20
13880,2011-03-31
73546,2011-07-27
16982,2011-03-17
1085,2013-01-19
10870,2013-01-19
3518,2011-07-12
13651,2013-03-27
40260,2012-10-13
5373,2011-08-10
20390,2013-02-24
30706,2013-01-24
24610,2011-03-14
41435,2011-08-01
13304,2013-01-28
40745,2013-02-23
22878,2011-02-04
62182,2011-04-02
8196,2011-07-28
481,2011-03-22
19612,2011-02-19
20925,2011-02-22
49166,2011-07-31
53854,2011-03-28
11021,2013-09-03
28514,2011-07-29
18723,2013-02-02
29628,2011-02-21
58995,2012-10-20
70928,2011-07-25
53869,2011-03-28
67434,2011-08-20
7190,2011-03-25
36416,2013-02-23
58142,2011-03-11
21858,2013-05-03
49384,2011-07-22
34489,2013-03-16
39212,2011-03-08
25274,2013-01-27
72362,2012-10-27
39680,2012-10-19
50819,2011-03-10
65000,2011-11-04
4423,2011-02-24
66729,2013-03-27
6728,2011-07-09
31116,2011-04-09
62663,2011-03-17
67029,2011-04-15
24267,2011-03-08
9009,2011-03-22
63557,2012-10-03
57256,2013-02-27
11534,2011-03-07
55144,2013-02-23
60339,2011-03-21
66834,2011-07-21
53801,2011-07-18
49601,2011-02-27
24045,2011-04-12
34786,2013-02-23
53199,2011-07-14
64809,2011-03-11
36838,2013-03-03
29881,2013-10-02
33151,2013-01-30
44101,2013-03-14
47023,2011-07-30
20988,2011-03-07
71537,2011-08-06
42376,2011-08-07
43833,2013-03-28
50869,2013-03-29
20345,2013-09-02
68084,2013-06-03
15538,2013-03-15
37752,2013-03-20
16209,2013-02-16
65011,2011-07-18
42340,2013-02-11
47469,2011-03-17
34635,2011-07-29
2317,2011-03-18
43161,2013-03-21
55034,2012-10-20
29074,2011-03-12
39355,2013-03-18
15565,2013-01-19
5624,2011-04-01
66378,2011-02-25
41781,2011-04-19
22955,2011-04-19
4161,2011-07-19
35578,2012-10-31
5860,2013-01-20
16417,2011-07-19
15002,2012-10-13
